Fecha,Region,Producto,Ventas,Costos
2023-11-05,Norte,D,491,228
2023-11-05,Sur,A,174,56
2023-11-05,Sur,B,290,52
2023-11-05,Sur,C,63,163
2023-11-05,Sur,D,366,248
2023-11-05,Este,A,300,131
2023-11-05,Este,B,111,102
2023-11-05,Este,C,414,195
2023-11-05,Este,D,376,224
2023-11-05,Oeste,A,489,111
2023-11-05,Oeste,B,202,229
2023-11-05,Oeste,C,370,287
2023-11-05,Oeste,D,147,123
2023-11-06,Norte,A,309,118
2023-11-06,Norte,B,441,217
2023-11-06,Norte,C,380,73
2023-11-06,Norte,D,199,190
2023-11-06,Sur,A,149,141
2023-11-06,Sur,B,441,186
2023-11-06,Sur,C,233,100
2023-11-06,Sur,D,300,146
2023-11-06,Este,A,451,247
2023-11-06,Este,B,67,270
2023-11-06,Este,C,212,128
2023-11-06,Este,D,152,98
2023-11-06,Oeste,A,304,276
2023-11-06,Oeste,B,66,37
2023-11-06,Oeste,C,87,280
2023-11-06,Oeste,D,142,78
2023-11-07,Norte,A,335,289
2023-11-07,Norte,B,394,106
2023-11-07,Norte,C,130,135
2023-11-07,Norte,D,274,161
2023-11-07,Sur,A,360,199
2023-11-07,Sur,B,230,271
2023-11-07,Sur,C,134,171
2023-11-07,Sur,D,454,193
2023-11-07,Este,A,352,100
2023-11-07,Este,B,325,70
2023-11-07,Este,C,300,194
2023-11-07,Este,D,318,147
2023-11-07,Oeste,A,380,47
2023-11-07,Oeste,B,208,74
2023-11-07,Oeste,C,182,137
2023-11-07,Oeste,D,123,189
2023-11-08,Norte,A,434,191
2023-11-08,Norte,B,344,153
2023-11-08,Norte,C,444,220
2023-11-08,Norte,D,359,175
2023-11-08,Sur,A,177,242
2023-11-08,Sur,B,109,287
2023-11-08,Sur,C,324,37
2023-11-08,Sur,D,497,72
2023-11-08,Este,A,442,55
2023-11-08,Este,B,463,273
2023-11-08,Este,C,338,205
2023-11-08,Este,D,395,142
2023-11-08,Oeste,A,225,83
2023-11-08,Oeste,B,107,257
2023-11-08,Oeste,C,153,244
2023-11-08,Oeste,D,329,265
2023-11-09,Norte,A,183,232
2023-11-09,Norte,B,435,34
2023-11-09,Norte,C,339,244
2023-11-09,Norte,D,230,133
2023-11-09,Sur,A,75,267
2023-11-09,Sur,B,443,63
2023-11-09,Sur,C,105,265
2023-11-09,Sur,D,413,49
2023-11-09,Este,A,400,184
2023-11-09,Este,B,314,118
2023-11-09,Este,C,435,81
2023-11-09,Este,D,283,202
2023-11-09,Oeste,A,357,109
2023-11-09,Oeste,B,266,154
2023-11-09,Oeste,C,418,162
2023-11-09,Oeste,D,359,72
2023-11-10,Norte,A,444,115
2023-11-10,Norte,B,168,127
2023-11-10,Norte,C,389,201
2023-11-10,Norte,D,278,78
2023-11-10,Sur,A,218,219
2023-11-10,Sur,B,316,79
2023-11-10,Sur,C,97,240
2023-11-10,Sur,D,389,228
2023-11-10,Este,A,454,23
2023-11-10,Este,B,128,220
2023-11-10,Este,C,369,75
2023-11-10,Este,D,419,230
2023-11-10,Oeste,A,54,184
2023-11-10,Oeste,B,113,20
2023-11-10,Oeste,C,454,169
2023-11-10,Oeste,D,132,142
2023-11-11,Norte,A,90,131
2023-11-11,Norte,B,259,235
2023-11-11,Norte,C,109,245
2023-11-11,Norte,D,363,45
2023-11-11,Sur,A,148,24
2023-11-11,Sur,B,90,63
2023-11-11,Sur,C,438,166
2023-11-11,Sur,D,196,133
2023-11-11,Este,A,414,230
2023-11-11,Este,B,265,88
2023-11-11,Este,C,417,232
2023-11-11,Este,D,160,264
2023-11-11,Oeste,A,213,255
2023-11-11,Oeste,B,183,31
2023-11-11,Oeste,C,463,72
2023-11-11,Oeste,D,186,62
2023-11-12,Norte,A,364,244
2023-11-12,Norte,B,111,140
2023-11-12,Norte,C,372,284
2023-11-12,Norte,D,294,212
2023-11-12,Sur,A,343,38
2023-11-12,Sur,B,407,110
2023-11-12,Sur,C,100,129
2023-11-12,Sur,D,280,242
2023-11-12,Este,A,74,89
2023-11-12,Este,B,74,80
2023-11-12,Este,C,310,147
2023-11-12,Este,D,437,166
2023-11-12,Oeste,A,263,75
2023-11-12,Oeste,B,485,78
2023-11-12,Oeste,C,412,288
2023-11-12,Oeste,D,344,112
2023-11-13,Norte,A,436,207
2023-11-13,Norte,B,150,141
2023-11-13,Norte,C,380,85
2023-11-13,Norte,D,243,157
2023-11-13,Sur,A,264,251
2023-11-13,Sur,B,368,207
2023-11-13,Sur,C,387,228
2023-11-13,Sur,D,84,104
2023-11-13,Este,A,93,138
2023-11-13,Este,B,327,63
2023-11-13,Este,C,263,68
2023-11-13,Este,D,232,160
2023-11-13,Oeste,A,195,79
2023-11-13,Oeste,B,221,286
2023-11-13,Oeste,C,497,29
2023-11-13,Oeste,D,432,56
2023-11-14,Norte,A,445,109
2023-11-14,Norte,B,385,269
2023-11-14,Norte,C,420,267
2023-11-14,Norte,D,434,146
2023-11-14,Sur,A,66,226
2023-11-14,Sur,B,103,98
2023-11-14,Sur,C,314,236
2023-11-14,Sur,D,234,153
2023-11-14,Este,A,302,184
2023-11-14,Este,B,398,39
2023-11-14,Este,C,454,59
2023-11-14,Este,D,382,94
2023-11-14,Oeste,A,65,236
2023-11-14,Oeste,B,148,297
2023-11-14,Oeste,C,181,100
2023-11-14,Oeste,D,478,93
2023-11-15,Norte,A,151,265
2023-11-15,Norte,B,348,187
2023-11-15,Norte,C,192,185
2023-11-15,Norte,D,494,97
2023-11-15,Sur,A,454,288
2023-11-15,Sur,B,163,88
2023-11-15,Sur,C,426,248
2023-11-15,Sur,D,264,44
2023-11-15,Este,A,414,129
2023-11-15,Este,B,338,144
2023-11-15,Este,C,233,182
2023-11-15,Este,D,254,136
2023-11-15,Oeste,A,67,66
2023-11-15,Oeste,B,215,215
2023-11-15,Oeste,C,360,298
2023-11-15,Oeste,D,88,103
2023-11-16,Norte,A,443,248
2023-11-16,Norte,B,454,235
2023-11-16,Norte,C,469,248
2023-11-16,Norte,D,350,99
2023-11-16,Sur,A,54,206
2023-11-16,Sur,B,363,128
2023-11-16,Sur,C,410,247
2023-11-16,Sur,D,56,282
2023-11-16,Este,A,411,219
2023-11-16,Este,B,254,60
2023-11-16,Este,C,320,161
2023-11-16,Este,D,263,264
2023-11-16,Oeste,A,307,239
2023-11-16,Oeste,B,209,60
2023-11-16,Oeste,C,192,187
2023-11-16,Oeste,D,259,101
2023-11-17,Norte,A,119,106
2023-11-17,Norte,B,210,262
2023-11-17,Norte,C,386,200
2023-11-17,Norte,D,393,275
2023-11-17,Sur,A,423,180
2023-11-17,Sur,B,141,34
2023-11-17,Sur,C,478,61
2023-11-17,Sur,D,461,274
2023-11-17,Este,A,152,277
2023-11-17,Este,B,382,137
2023-11-17,Este,C,158,99
2023-11-17,Este,D,243,31
2023-11-17,Oeste,A,291,132
2023-11-17,Oeste,B,243,39
2023-11-17,Oeste,C,400,254
2023-11-17,Oeste,D,374,148
2023-11-18,Norte,A,422,298
2023-11-18,Norte,B,233,124
2023-11-18,Norte,C,102,179
2023-11-18,Norte,D,348,24
2023-11-18,Sur,A,149,114
2023-11-18,Sur,B,468,106
2023-11-18,Sur,C,429,255
2023-11-18,Sur,D,136,268
2023-11-18,Este,A,451,91
2023-11-18,Este,B,364,178
2023-11-18,Este,C,235,224
2023-11-18,Este,D,375,271
2023-11-18,Oeste,A,371,159
2023-11-18,Oeste,B,202,91
2023-11-18,Oeste,C,407,155
2023-11-18,Oeste,D,124,219
2023-11-19,Norte,A,380,100
2023-11-19,Norte,B,326,198
2023-11-19,Norte,C,489,43
2023-11-19,Norte,D,120,106
2023-11-19,Sur,A,123,143
2023-11-19,Sur,B,455,188
2023-11-19,Sur,C,453,119
2023-11-19,Sur,D,201,230
2023-11-19,Este,A,135,202
2023-11-19,Este,B,446,297
2023-11-19,Este,C,257,292
2023-11-19,Este,D,332,117
2023-11-19,Oeste,A,260,59
2023-11-19,Oeste,B,424,108
2023-11-19,Oeste,C,93,208
2023-11-19,Oeste,D,68,83
2023-11-20,Norte,A,358,228
2023-11-20,Norte,B,238,140
2023-11-20,Norte,C,141,269
2023-11-20,Norte,D,484,155
2023-11-20,Sur,A,151,240
2023-11-20,Sur,B,370,71
2023-11-20,Sur,C,203,187
2023-11-20,Sur,D,77,99
2023-11-20,Este,A,283,141
2023-11-20,Este,B,153,177
2023-11-20,Este,C,193,226
2023-11-20,Este,D,197,193
2023-11-20,Oeste,A,96,277
2023-11-20,Oeste,B,50,146
2023-11-20,Oeste,C,213,278
2023-11-20,Oeste,D,70,209
2023-11-21,Norte,A,481,149
2023-11-21,Norte,B,160,53
2023-11-21,Norte,C,442,62
2023-11-21,Norte,D,305,93
2023-11-21,Sur,A,427,98
2023-11-21,Sur,B,368,288
2023-11-21,Sur,C,336,293
2023-11-21,Sur,D,384,212
2023-11-21,Este,A,147,136
2023-11-21,Este,B,213,195
2023-11-21,Este,C,117,130
2023-11-21,Este,D,52,262
2023-11-21,Oeste,A,68,255
2023-11-21,Oeste,B,134,38
2023-11-21,Oeste,C,110,184
2023-11-21,Oeste,D,449,109
2023-11-22,Norte,A,466,36
2023-11-22,Norte,B,375,167
2023-11-22,Norte,C,276,36
2023-11-22,Norte,D,377,140
2023-11-22,Sur,A,343,36
2023-11-22,Sur,B,151,193
2023-11-22,Sur,C,438,269
2023-11-22,Sur,D,474,279
2023-11-22,Este,A,224,181
2023-11-22,Este,B,167,56
2023-11-22,Este,C,82,147
2023-11-22,Este,D,460,162
2023-11-22,Oeste,A,400,129
2023-11-22,Oeste,B,252,208
2023-11-22,Oeste,C,405,139
2023-11-22,Oeste,D,421,172
2023-11-23,Norte,A,57,111
2023-11-23,Norte,B,198,189
2023-11-23,Norte,C,125,159
2023-11-23,Norte,D,94,112
2023-11-23,Sur,A,482,149
2023-11-23,Sur,B,222,202
2023-11-23,Sur,C,437,287
2023-11-23,Sur,D,417,162
2023-11-23,Este,A,380,63
2023-11-23,Este,B,334,159
2023-11-23,Este,C,152,212
2023-11-23,Este,D,252,209
2023-11-23,Oeste,A,298,112
2023-11-23,Oeste,B,71,63
2023-11-23,Oeste,C,129,193
2023-11-23,Oeste,D,436,180
2023-11-24,Norte,A,437,163
2023-11-24,Norte,B,381,254
2023-11-24,Norte,C,440,57
2023-11-24,Norte,D,225,53
2023-11-24,Sur,A,126,276
2023-11-24,Sur,B,107,263
2023-11-24,Sur,C,186,261
2023-11-24,Sur,D,308,219
2023-11-24,Este,A,414,265
2023-11-24,Este,B,315,207
2023-11-24,Este,C,380,62
2023-11-24,Este,D,471,22
2023-11-24,Oeste,A,498,190
2023-11-24,Oeste,B,238,252
2023-11-24,Oeste,C,382,219
2023-11-24,Oeste,D,304,141
2023-11-25,Norte,A,308,250
2023-11-25,Norte,B,249,267
2023-11-25,Norte,C,281,213
2023-11-25,Norte,D,218,229
2023-11-25,Sur,A,349,136
2023-11-25,Sur,B,307,260
2023-11-25,Sur,C,169,39
2023-11-25,Sur,D,418,33
2023-11-25,Este,A,307,258
2023-11-25,Este,B,90,245
2023-11-25,Este,C,92,262
2023-11-25,Este,D,479,176
2023-11-25,Oeste,A,328,247
2023-11-25,Oeste,B,83,168
2023-11-25,Oeste,C,407,215
2023-11-25,Oeste,D,479,175
2023-11-26,Norte,A,464,280
2023-11-26,Norte,B,446,100
2023-11-26,Norte,C,423,294
2023-11-26,Norte,D,323,73
2023-11-26,Sur,A,348,129
2023-11-26,Sur,B,498,296
2023-11-26,Sur,C,172,150
2023-11-26,Sur,D,236,219
2023-11-26,Este,A,341,163
2023-11-26,Este,B,333,118
2023-11-26,Este,C,368,106
2023-11-26,Este,D,101,193
2023-11-26,Oeste,A,354,189
2023-11-26,Oeste,B,402,79
2023-11-26,Oeste,C,237,39
2023-11-26,Oeste,D,417,143
2023-11-27,Norte,A,197,81
2023-11-27,Norte,B,209,186
2023-11-27,Norte,C,390,239
2023-11-27,Norte,D,166,213
2023-11-27,Sur,A,496,66
2023-11-27,Sur,B,77,159
2023-11-27,Sur,C,179,181
2023-11-27,Sur,D,478,61
2023-11-27,Este,A,438,157
2023-11-27,Este,B,264,23
2023-11-27,Este,C,123,174
2023-11-27,Este,D,94,130
2023-11-27,Oeste,A,170,109
2023-11-27,Oeste,B,318,116
2023-11-27,Oeste,C,476,47
2023-11-27,Oeste,D,398,222
2023-11-28,Norte,A,130,103
2023-11-28,Norte,B,198,159
2023-11-28,Norte,C,256,270
2023-11-28,Norte,D,482,179
2023-11-28,Sur,A,373,55
2023-11-28,Sur,B,284,231
2023-11-28,Sur,C,312,284
2023-11-28,Sur,D,72,107
2023-11-28,Este,A,369,72
2023-11-28,Este,B,163,22
2023-11-28,Este,C,271,226
2023-11-28,Este,D,311,208
2023-11-28,Oeste,A,301,140
2023-11-28,Oeste,B,428,154
2023-11-28,Oeste,C,240,136
2023-11-28,Oeste,D,78,131
2023-11-29,Norte,A,454,73
2023-11-29,Norte,B,221,122
2023-11-29,Norte,C,146,289
2023-11-29,Norte,D,445,85
2023-11-29,Sur,A,98,208
2023-11-29,Sur,B,459,151
2023-11-29,Sur,C,467,208
2023-11-29,Sur,D,217,122
2023-11-29,Este,A,474,286
2023-11-29,Este,B,51,199
2023-11-29,Este,C,474,25
2023-11-29,Este,D,215,126
2023-11-29,Oeste,A,446,273
2023-11-29,Oeste,B,385,115
2023-11-29,Oeste,C,148,240
2023-11-29,Oeste,D,302,179
2023-11-30,Norte,A,305,248
2023-11-30,Norte,B,92,53
2023-11-30,Norte,C,186,21
2023-11-30,Norte,D,334,211
2023-11-30,Sur,A,238,142
2023-11-30,Sur,B,445,215
2023-11-30,Sur,C,497,230
2023-11-30,Sur,D,158,47
2023-11-30,Este,A,433,179
2023-11-30,Este,B,338,68
2023-11-30,Este,C,439,211
2023-11-30,Este,D,109,25
2023-11-30,Oeste,A,218,153
2023-11-30,Oeste,B,80,128
2023-11-30,Oeste,C,156,235
2023-11-30,Oeste,D,181,283
2023-12-01,Norte,A,291,56
2023-12-01,Norte,B,231,121
2023-12-01,Norte,C,389,103
2023-12-01,Norte,D,290,96
2023-12-01,Sur,A,219,36
2023-12-01,Sur,B,243,100
2023-12-01,Sur,C,59,229
2023-12-01,Sur,D,477,58
2023-12-01,Este,A,60,170
2023-12-01,Este,B,196,179
2023-12-01,Este,C,395,190
2023-12-01,Este,D,419,177
2023-12-01,Oeste,A,285,125
2023-12-01,Oeste,B,484,48
2023-12-01,Oeste,C,394,36
2023-12-01,Oeste,D,314,172
2023-12-02,Norte,A,381,55
2023-12-02,Norte,B,124,55
2023-12-02,Norte,C,477,61
2023-12-02,Norte,D,111,93
2023-12-02,Sur,A,473,268
2023-12-02,Sur,B,445,21
2023-12-02,Sur,C,272,122
2023-12-02,Sur,D,438,273
2023-12-02,Este,A,297,109
2023-12-02,Este,B,324,109
2023-12-02,Este,C,228,247
2023-12-02,Este,D,124,45
2023-12-02,Oeste,A,365,138
2023-12-02,Oeste,B,256,24
2023-12-02,Oeste,C,306,266
2023-12-02,Oeste,D,191,29
2023-12-03,Norte,A,430,253
2023-12-03,Norte,B,96,191
2023-12-03,Norte,C,392,70
2023-12-03,Norte,D,415,299
2023-12-03,Sur,A,226,67
2023-12-03,Sur,B,259,114
2023-12-03,Sur,C,345,118
2023-12-03,Sur,D,301,135
2023-12-03,Este,A,165,159
2023-12-03,Este,B,430,138
2023-12-03,Este,C,308,139
2023-12-03,Este,D,53,110
2023-12-03,Oeste,A,490,88
2023-12-03,Oeste,B,324,80
2023-12-03,Oeste,C,121,107
2023-12-03,Oeste,D,167,91
2023-12-04,Norte,A,168,198
2023-12-04,Norte,B,96,121
2023-12-04,Norte,C,356,293
2023-12-04,Norte,D,54,212
2023-12-04,Sur,A,69,84
2023-12-04,Sur,B,168,193
2023-12-04,Sur,C,177,75
2023-12-04,Sur,D,404,289
2023-12-04,Este,A,227,33
2023-12-04,Este,B,400,254
2023-12-04,Este,C,298,203
2023-12-04,Este,D,329,270
2023-12-04,Oeste,A,68,168
2023-12-04,Oeste,B,218,209
2023-12-04,Oeste,C,231,285
2023-12-04,Oeste,D,318,116
2023-12-05,Norte,A,369,151
2023-12-05,Norte,B,302,286
2023-12-05,Norte,C,330,269
2023-12-05,Norte,D,205,289
2023-12-05,Sur,A,278,132
2023-12-05,Sur,B,151,224
2023-12-05,Sur,C,371,282
2023-12-05,Sur,D,330,98
2023-12-05,Este,A,367,199
2023-12-05,Este,B,318,102
2023-12-05,Este,C,107,120
2023-12-05,Este,D,299,63
2023-12-05,Oeste,A,222,233
2023-12-05,Oeste,B,349,296
2023-12-05,Oeste,C,139,78
2023-12-05,Oeste,D,83,196
2023-12-06,Norte,A,263,288
2023-12-06,Norte,B,237,170
2023-12-06,Norte,C,97,107
2023-12-06,Norte,D,282,209
2023-12-06,Sur,A,126,220
2023-12-06,Sur,B,384,90
2023-12-06,Sur,C,318,224
2023-12-06,Sur,D,202,77
2023-12-06,Este,A,483,136
2023-12-06,Este,B,310,147
2023-12-06,Este,C,494,207
2023-12-06,Este,D,446,84
2023-12-06,Oeste,A,259,127
2023-12-06,Oeste,B,275,94
2023-12-06,Oeste,C,433,268
2023-12-06,Oeste,D,216,195
2023-12-07,Norte,A,146,140
2023-12-07,Norte,B,423,151
2023-12-07,Norte,C,383,27
2023-12-07,Norte,D,409,40
2023-12-07,Sur,A,475,260
2023-12-07,Sur,B,178,47
2023-12-07,Sur,C,265,223
2023-12-07,Sur,D,302,114
2023-12-07,Este,A,329,297
2023-12-07,Este,B,328,101
2023-12-07,Este,C,491,82
2023-12-07,Este,D,239,243
2023-12-07,Oeste,A,189,74
2023-12-07,Oeste,B,332,278
2023-12-07,Oeste,C,345,226
2023-12-07,Oeste,D,387,251
2023-12-08,Norte,A,413,33
2023-12-08,Norte,B,273,21
2023-12-08,Norte,C,304,243
2023-12-08,Norte,D,431,160
2023-12-08,Sur,A,187,83
2023-12-08,Sur,B,265,264
2023-12-08,Sur,C,151,40
2023-12-08,Sur,D,314,227
2023-12-08,Este,A,350,175
2023-12-08,Este,B,348,217
2023-12-08,Este,C,125,185
2023-12-08,Este,D,351,152
2023-12-08,Oeste,A,166,65
2023-12-08,Oeste,B,462,238
2023-12-08,Oeste,C,351,102
2023-12-08,Oeste,D,128,180
2023-12-09,Norte,A,267,189
2023-12-09,Norte,B,155,297
2023-12-09,Norte,C,98,131
2023-12-09,Norte,D,79,284
2023-12-09,Sur,A,348,298
2023-12-09,Sur,B,425,293
2023-12-09,Sur,C,389,283
2023-12-09,Sur,D,226,78
2023-12-09,Este,A,102,165
2023-12-09,Este,B,277,64
2023-12-09,Este,C,486,65
2023-12-09,Este,D,295,231
2023-12-09,Oeste,A,365,112
2023-12-09,Oeste,B,236,87
2023-12-09,Oeste,C,235,209
2023-12-09,Oeste,D,258,207
2023-12-10,Norte,A,238,175
2023-12-10,Norte,B,295,114
2023-12-10,Norte,C,126,52
2023-12-10,Norte,D,433,201
2023-12-10,Sur,A,409,297
2023-12-10,Sur,B,401,225
2023-12-10,Sur,C,92,215
2023-12-10,Sur,D,140,118
2023-12-10,Este,A,394,232
2023-12-10,Este,B,305,186
2023-12-10,Este,C,136,174
2023-12-10,Este,D,420,52
2023-12-10,Oeste,A,109,203
2023-12-10,Oeste,B,160,39
2023-12-10,Oeste,C,422,114
2023-12-10,Oeste,D,494,105
2023-12-11,Norte,A,461,67
2023-12-11,Norte,B,474,256
2023-12-11,Norte,C,145,77
2023-12-11,Norte,D,128,97
2023-12-11,Sur,A,439,143
2023-12-11,Sur,B,95,270
2023-12-11,Sur,C,458,173
2023-12-11,Sur,D,464,249
2023-12-11,Este,A,446,123
2023-12-11,Este,B,283,125
2023-12-11,Este,C,322,56
2023-12-11,Este,D,71,172
2023-12-11,Oeste,A,298,45
2023-12-11,Oeste,B,345,233
2023-12-11,Oeste,C,201,20
2023-12-11,Oeste,D,297,24
2023-12-12,Norte,A,54,251
2023-12-12,Norte,B,102,131
2023-12-12,Norte,C,490,156
2023-12-12,Norte,D,132,58
2023-12-12,Sur,A,228,243
2023-12-12,Sur,B,167,68
2023-12-12,Sur,C,342,96
2023-12-12,Sur,D,443,153
2023-12-12,Este,A,426,90
2023-12-12,Este,B,395,252
2023-12-12,Este,C,105,196
2023-12-12,Este,D,280,156
2023-12-12,Oeste,A,466,120
2023-12-12,Oeste,B,252,148
2023-12-12,Oeste,C,360,125
2023-12-12,Oeste,D,457,149
2023-12-13,Norte,A,363,267
2023-12-13,Norte,B,353,59
2023-12-13,Norte,C,211,38
2023-12-13,Norte,D,442,225
2023-12-13,Sur,A,275,39
2023-12-13,Sur,B,386,98
2023-12-13,Sur,C,371,45
2023-12-13,Sur,D,366,223
2023-12-13,Este,A,480,24
2023-12-13,Este,B,347,144
2023-12-13,Este,C,210,244
2023-12-13,Este,D,331,298
2023-12-13,Oeste,A,182,177
2023-12-13,Oeste,B,414,135
2023-12-13,Oeste,C,287,223
2023-12-13,Oeste,D,64,160
2023-12-14,Norte,A,404,45
2023-12-14,Norte,B,364,137
2023-12-14,Norte,C,274,234
2023-12-14,Norte,D,124,115
2023-12-14,Sur,A,292,272
2023-12-14,Sur,B,328,151
2023-12-14,Sur,C,487,84
2023-12-14,Sur,D,146,115
2023-12-14,Este,A,116,252
2023-12-14,Este,B,390,27
2023-12-14,Este,C,104,66
2023-12-14,Este,D,495,247
2023-12-14,Oeste,A,457,54
2023-12-14,Oeste,B,310,235
2023-12-14,Oeste,C,452,297
2023-12-14,Oeste,D,462,180
2023-12-15,Norte,A,253,66
2023-12-15,Norte,B,57,260
2023-12-15,Norte,C,235,255
2023-12-15,Norte,D,200,167
2023-12-15,Sur,A,451,51
2023-12-15,Sur,B,412,171
2023-12-15,Sur,C,251,112
2023-12-15,Sur,D,320,214
2023-12-15,Este,A,175,153
2023-12-15,Este,B,89,211
2023-12-15,Este,C,473,20
2023-12-15,Este,D,178,204
2023-12-15,Oeste,A,57,58
2023-12-15,Oeste,B,418,36
2023-12-15,Oeste,C,349,88
2023-12-15,Oeste,D,128,22
2023-12-16,Norte,A,371,177
2023-12-16,Norte,B,71,133
2023-12-16,Norte,C,178,52
2023-12-16,Norte,D,108,213
2023-12-16,Sur,A,277,252
2023-12-16,Sur,B,294,285
2023-12-16,Sur,C,234,147
2023-12-16,Sur,D,262,140
2023-12-16,Este,A,403,67
2023-12-16,Este,B,64,157
2023-12-16,Este,C,474,101
2023-12-16,Este,D,415,106
2023-12-16,Oeste,A,87,294
2023-12-16,Oeste,B,160,159
2023-12-16,Oeste,C,347,260
2023-12-16,Oeste,D,149,230
2023-12-17,Norte,A,164,156
2023-12-17,Norte,B,353,138
2023-12-17,Norte,C,149,130
2023-12-17,Norte,D,478,203
2023-12-17,Sur,A,327,264
2023-12-17,Sur,B,391,129
2023-12-17,Sur,C,366,102
2023-12-17,Sur,D,299,122
2023-12-17,Este,A,334,290
2023-12-17,Este,B,371,109
2023-12-17,Este,C,96,69
2023-12-17,Este,D,336,116
2023-12-17,Oeste,A,184,86
2023-12-17,Oeste,B,486,201
2023-12-17,Oeste,C,383,160
2023-12-17,Oeste,D,432,290
2023-12-18,Norte,A,378,25
2023-12-18,Norte,B,410,206
2023-12-18,Norte,C,369,78
2023-12-18,Norte,D,388,93
2023-12-18,Sur,A,433,151
2023-12-18,Sur,B,405,256
2023-12-18,Sur,C,308,84
2023-12-18,Sur,D,94,252
2023-12-18,Este,A,483,168
2023-12-18,Este,B,481,147
2023-12-18,Este,C,493,86
2023-12-18,Este,D,278,109
2023-12-18,Oeste,A,128,259
2023-12-18,Oeste,B,456,222
2023-12-18,Oeste,C,271,280
2023-12-18,Oeste,D,415,237
2023-12-19,Norte,A,149,140
2023-12-19,Norte,B,372,224
2023-12-19,Norte,C,402,260
2023-12-19,Norte,D,261,46
2023-12-19,Sur,A,57,189
2023-12-19,Sur,B,382,260
2023-12-19,Sur,C,342,94
2023-12-19,Sur,D,121,42
2023-12-19,Este,A,75,158
2023-12-19,Este,B,170,290
2023-12-19,Este,C,408,185
2023-12-19,Este,D,364,195
2023-12-19,Oeste,A,346,183
2023-12-19,Oeste,B,329,117
2023-12-19,Oeste,C,496,170
2023-12-19,Oeste,D,232,173
2023-12-20,Norte,A,379,61
2023-12-20,Norte,B,318,248
2023-12-20,Norte,C,69,256
2023-12-20,Norte,D,390,118
2023-12-20,Sur,A,247,266
2023-12-20,Sur,B,93,241
2023-12-20,Sur,C,498,56
2023-12-20,Sur,D,225,142
2023-12-20,Este,A,222,33
2023-12-20,Este,B,311,85
2023-12-20,Este,C,298,74
2023-12-20,Este,D,415,254
2023-12-20,Oeste,A,266,145
2023-12-20,Oeste,B,390,115
2023-12-20,Oeste,C,106,68
2023-12-20,Oeste,D,264,127
2023-12-21,Norte,A,457,150
2023-12-21,Norte,B,250,203
2023-12-21,Norte,C,191,254
2023-12-21,Norte,D,194,138
2023-12-21,Sur,A,230,110
2023-12-21,Sur,B,251,183
2023-12-21,Sur,C,79,138
2023-12-21,Sur,D,180,92
2023-12-21,Este,A,454,204
2023-12-21,Este,B,265,111
2023-12-21,Este,C,400,110
2023-12-21,Este,D,170,92
2023-12-21,Oeste,A,275,197
2023-12-21,Oeste,B,168,163
2023-12-21,Oeste,C,248,222
2023-12-21,Oeste,D,471,297
2023-12-22,Norte,A,113,235
2023-12-22,Norte,B,309,220
2023-12-22,Norte,C,272,201
2023-12-22,Norte,D,278,184
2023-12-22,Sur,A,384,204
2023-12-22,Sur,B,498,189
2023-12-22,Sur,C,282,188
2023-12-22,Sur,D,166,62
2023-12-22,Este,A,346,290
2023-12-22,Este,B,391,129
2023-12-22,Este,C,288,46
2023-12-22,Este,D,390,191
2023-12-22,Oeste,A,442,125
2023-12-22,Oeste,B,119,169
2023-12-22,Oeste,C,285,273
2023-12-22,Oeste,D,399,56
2023-12-23,Norte,A,450,292
2023-12-23,Norte,B,144,176
2023-12-23,Norte,C,54,65
2023-12-23,Norte,D,240,133
2023-12-23,Sur,A,493,121
2023-12-23,Sur,B,138,247
2023-12-23,Sur,C,248,167
2023-12-23,Sur,D,330,43
2023-12-23,Este,A,310,106
2023-12-23,Este,B,162,209
2023-12-23,Este,C,412,248
2023-12-23,Este,D,134,138
2023-12-23,Oeste,A,194,204
2023-12-23,Oeste,B,111,172
2023-12-23,Oeste,C,83,36
2023-12-23,Oeste,D,244,212
2023-12-24,Norte,A,188,65
2023-12-24,Norte,B,57,36
2023-12-24,Norte,C,433,153
2023-12-24,Norte,D,82,43
2023-12-24,Sur,A,384,172
2023-12-24,Sur,B,231,299
2023-12-24,Sur,C,213,173
2023-12-24,Sur,D,410,156
2023-12-24,Este,A,89,87
2023-12-24,Este,B,61,58
2023-12-24,Este,C,390,29
2023-12-24,Este,D,205,274
2023-12-24,Oeste,A,318,93
2023-12-24,Oeste,B,444,292
2023-12-24,Oeste,C,396,183
2023-12-24,Oeste,D,167,205
2023-12-25,Norte,A,249,191
2023-12-25,Norte,B,183,169
2023-12-25,Norte,C,193,183
2023-12-25,Norte,D,364,268
2023-12-25,Sur,A,418,163
2023-12-25,Sur,B,202,257
2023-12-25,Sur,C,133,64
2023-12-25,Sur,D,473,130
2023-12-25,Este,A,489,173
2023-12-25,Este,B,413,282
2023-12-25,Este,C,117,174
2023-12-25,Este,D,415,20
2023-12-25,Oeste,A,186,79
2023-12-25,Oeste,B,325,240
2023-12-25,Oeste,C,193,124
2023-12-25,Oeste,D,372,202
2023-12-26,Norte,A,468,134
2023-12-26,Norte,B,352,270
2023-12-26,Norte,C,475,20
2023-12-26,Norte,D,167,199
2023-12-26,Sur,A,130,289
2023-12-26,Sur,B,325,269
2023-12-26,Sur,C,444,21
2023-12-26,Sur,D,430,63
2023-12-26,Este,A,137,66
